,symbol,open,high,low,close,volume
2020-04-17,BINANCE:LTCBNB,2.699,2.699,2.632,2.663,2.4365
2020-04-18,BINANCE:LTCBNB,2.66,2.683,2.62,2.635,1.826
2020-04-19,BINANCE:LTCBNB,2.631,2.692,2.605,2.687,2.3232
2020-04-20,BINANCE:LTCBNB,2.693,2.726,2.63,2.688,2.9726
2020-04-21,BINANCE:LTCBNB,2.686,2.709,2.655,2.66,3.3114
2020-04-22,BINANCE:LTCBNB,2.664,2.707,2.635,2.679,2.7566
2020-04-23,BINANCE:LTCBNB,2.68,2.808,2.669,2.799,3.371
2020-04-24,BINANCE:LTCBNB,2.791,2.814,2.725,2.734,2.6699
2020-04-25,BINANCE:LTCBNB,2.727,2.764,2.704,2.724,4.8225
2020-04-26,BINANCE:LTCBNB,2.723,2.736,2.681,2.709,3.0815
2020-04-27,BINANCE:LTCBNB,2.707,2.816,2.672,2.795,5.7832
2020-04-28,BINANCE:LTCBNB,2.798,2.88,2.754,2.808,5.5666
2020-04-29,BINANCE:LTCBNB,2.812,2.83,2.716,2.727,7.4471
2020-04-30,BINANCE:LTCBNB,2.732,2.748,2.677,2.698,3.6163
2020-05-01,BINANCE:LTCBNB,2.699,2.843,2.692,2.808,3.3144
2020-05-02,BINANCE:LTCBNB,2.807,2.834,2.766,2.815,2.0853
2020-05-03,BINANCE:LTCBNB,2.815,2.816,2.73,2.762,3.613
2020-05-04,BINANCE:LTCBNB,2.762,2.793,2.719,2.756,2.7571
2020-05-05,BINANCE:LTCBNB,2.76,2.786,2.73,2.748,2.2465
2020-05-06,BINANCE:LTCBNB,2.744,2.818,2.732,2.788,10.579
2020-05-07,BINANCE:LTCBNB,2.787,2.812,2.743,2.786,5.033
2020-05-08,BINANCE:LTCBNB,2.785,2.823,2.758,2.799,3.4434
2020-05-09,BINANCE:LTCBNB,2.8,2.87,2.71,2.74,18.1663
2020-05-10,BINANCE:LTCBNB,2.739,2.817,2.722,2.754,13.8473
2020-05-11,BINANCE:LTCBNB,2.751,2.778,2.635,2.679,11.6966
2020-05-12,BINANCE:LTCBNB,2.68,2.686,2.634,2.666,4.6876
2020-05-13,BINANCE:LTCBNB,2.67,2.7,2.631,2.689,7.1392
2020-05-14,BINANCE:LTCBNB,2.691,2.731,2.654,2.725,4.4965
2020-05-15,BINANCE:LTCBNB,2.726,2.733,2.679,2.697,4.0266
2020-05-16,BINANCE:LTCBNB,2.696,2.733,2.676,2.685,4.1256
2020-05-17,BINANCE:LTCBNB,2.682,2.772,2.661,2.725,5.1986
2020-05-18,BINANCE:LTCBNB,2.72,2.725,2.64,2.66,4.6736
2020-05-19,BINANCE:LTCBNB,2.66,2.685,2.601,2.619,5.5514
2020-05-20,BINANCE:LTCBNB,2.625,2.665,2.603,2.652,4.6487
2020-05-21,BINANCE:LTCBNB,2.658,2.686,2.617,2.661,4.8657
2020-05-22,BINANCE:LTCBNB,2.666,2.681,2.639,2.66,2.7472
2020-05-23,BINANCE:LTCBNB,2.666,2.677,2.62,2.637,4.3413
2020-05-24,BINANCE:LTCBNB,2.638,2.658,2.623,2.625,3.0078
2020-05-25,BINANCE:LTCBNB,2.625,2.634,2.6,2.607,5.5178
2020-05-26,BINANCE:LTCBNB,2.61,2.68,2.598,2.661,6.099
2020-05-27,BINANCE:LTCBNB,2.661,2.669,2.607,2.622,2.631
2020-05-28,BINANCE:LTCBNB,2.615,2.655,2.603,2.615,3.6219
2020-05-29,BINANCE:LTCBNB,2.613,2.707,2.588,2.694,6.7051
2020-05-30,BINANCE:LTCBNB,2.694,2.697,2.617,2.67,6.0775
2020-05-31,BINANCE:LTCBNB,2.672,2.715,2.637,2.691,4.6566
2020-06-01,BINANCE:LTCBNB,2.691,2.767,2.65,2.663,8.7802
2020-06-02,BINANCE:LTCBNB,2.663,2.726,2.644,2.682,4.4277
2020-06-03,BINANCE:LTCBNB,2.682,2.746,2.68,2.708,3.5838
2020-06-04,BINANCE:LTCBNB,2.711,2.723,2.648,2.648,3.3204
2020-06-05,BINANCE:LTCBNB,2.649,2.667,2.631,2.667,3.6941
2020-06-06,BINANCE:LTCBNB,2.667,2.702,2.644,2.677,2.8008
2020-06-07,BINANCE:LTCBNB,2.681,2.686,2.652,2.669,2.2616
2020-06-08,BINANCE:LTCBNB,2.667,2.683,2.631,2.643,2.1446
2020-06-09,BINANCE:LTCBNB,2.642,2.695,2.634,2.682,3.9859
2020-06-10,BINANCE:LTCBNB,2.683,2.711,2.632,2.665,3.9141
2020-06-11,BINANCE:LTCBNB,2.662,2.724,2.635,2.69,2.9336
2020-06-12,BINANCE:LTCBNB,2.688,2.703,2.672,2.688,1.4323
2020-06-13,BINANCE:LTCBNB,2.683,2.683,2.65,2.659,1.1125
2020-06-14,BINANCE:LTCBNB,2.658,2.71,2.643,2.671,2.7107
2020-06-15,BINANCE:LTCBNB,2.671,2.691,2.638,2.67,2.2158
2020-06-16,BINANCE:LTCBNB,2.674,2.73,2.64,2.69,5.5056
2020-06-17,BINANCE:LTCBNB,2.689,2.709,2.66,2.689,1.9745
2020-06-18,BINANCE:LTCBNB,2.689,2.71,2.664,2.687,1.9694
2020-06-19,BINANCE:LTCBNB,2.689,2.727,2.673,2.715,1.4799
2020-06-20,BINANCE:LTCBNB,2.719,2.719,2.685,2.692,1.1187
2020-06-21,BINANCE:LTCBNB,2.691,2.72,2.681,2.686,2.4044
2020-06-22,BINANCE:LTCBNB,2.69,2.704,2.685,2.697,1.8634
2020-06-23,BINANCE:LTCBNB,2.695,2.701,2.626,2.665,3.0217
2020-06-24,BINANCE:LTCBNB,2.665,2.692,2.654,2.665,1.1151
2020-06-25,BINANCE:LTCBNB,2.665,2.758,2.655,2.735,3.9537
2020-06-26,BINANCE:LTCBNB,2.735,2.742,2.645,2.715,3.3214
2020-06-27,BINANCE:LTCBNB,2.712,2.735,2.675,2.691,2.3304
2020-06-28,BINANCE:LTCBNB,2.689,2.717,2.66,2.709,3.6855
2020-06-29,BINANCE:LTCBNB,2.709,2.71,2.661,2.676,1.569
2020-06-30,BINANCE:LTCBNB,2.671,2.696,2.631,2.642,1.7704
2020-07-01,BINANCE:LTCBNB,2.646,2.685,2.615,2.67,1.7582
2020-07-02,BINANCE:LTCBNB,2.67,2.701,2.665,2.696,1.5338
2020-07-03,BINANCE:LTCBNB,2.691,2.715,2.681,2.704,2.335
2020-07-04,BINANCE:LTCBNB,2.71,2.715,2.676,2.692,2.19
2020-07-05,BINANCE:LTCBNB,2.686,2.789,2.67,2.7,8.4725
2020-07-06,BINANCE:LTCBNB,2.7,2.715,2.582,2.587,6.4901
2020-07-07,BINANCE:LTCBNB,2.583,2.658,2.55,2.628,5.6122
2020-07-08,BINANCE:LTCBNB,2.631,2.693,2.566,2.636,4.0646
2020-07-09,BINANCE:LTCBNB,2.636,2.681,2.558,2.564,3.0971
2020-07-10,BINANCE:LTCBNB,2.56,2.582,2.511,2.537,3.102
2020-07-11,BINANCE:LTCBNB,2.537,2.541,2.408,2.444,3.0809
2020-07-12,BINANCE:LTCBNB,2.451,2.511,2.352,2.386,5.9574
2020-07-13,BINANCE:LTCBNB,2.387,2.432,2.332,2.425,2.5841
2020-07-14,BINANCE:LTCBNB,2.429,2.482,2.41,2.463,1.6382
2020-07-15,BINANCE:LTCBNB,2.459,2.506,2.446,2.456,2.5502
2020-07-16,BINANCE:LTCBNB,2.456,2.471,2.402,2.455,1.8216
2020-07-17,BINANCE:LTCBNB,2.455,2.505,2.442,2.476,1.8515
2020-07-18,BINANCE:LTCBNB,2.476,2.505,2.342,2.368,2.6993
2020-07-19,BINANCE:LTCBNB,2.372,2.408,2.33,2.405,4.7201
2020-07-20,BINANCE:LTCBNB,2.406,2.483,2.383,2.469,7.3565
2020-07-21,BINANCE:LTCBNB,2.471,2.52,2.447,2.488,2.4534
2020-07-22,BINANCE:LTCBNB,2.486,2.513,2.396,2.396,2.2422
2020-07-23,BINANCE:LTCBNB,2.396,2.427,2.278,2.301,3.1601
2020-07-24,BINANCE:LTCBNB,2.301,2.492,2.277,2.483,5.3253
2020-07-25,BINANCE:LTCBNB,2.484,2.519,2.441,2.465,4.7716
2020-07-26,BINANCE:LTCBNB,2.467,2.785,2.439,2.695,15.6144
2020-07-27,BINANCE:LTCBNB,2.702,2.846,2.615,2.767,12.8163
2020-07-28,BINANCE:LTCBNB,2.765,2.827,2.734,2.774,4.7181
2020-07-29,BINANCE:LTCBNB,2.774,2.972,2.733,2.839,6.715
2020-07-30,BINANCE:LTCBNB,2.84,2.879,2.722,2.815,5.7482
2020-07-31,BINANCE:LTCBNB,2.815,2.922,2.781,2.85,7.7728
2020-08-01,BINANCE:LTCBNB,2.85,2.955,2.68,2.706,13.8725
2020-08-02,BINANCE:LTCBNB,2.71,2.739,2.575,2.652,6.227
2020-08-03,BINANCE:LTCBNB,2.66,2.673,2.575,2.586,2.4193
2020-08-04,BINANCE:LTCBNB,2.586,2.588,2.464,2.536,6.1972
2020-08-05,BINANCE:LTCBNB,2.529,2.633,2.522,2.598,3.4034
2020-08-06,BINANCE:LTCBNB,2.602,2.657,2.524,2.563,3.8654
2020-08-07,BINANCE:LTCBNB,2.566,2.618,2.525,2.55,2.6103
2020-08-08,BINANCE:LTCBNB,2.552,2.575,2.521,2.538,2.766
2020-08-09,BINANCE:LTCBNB,2.546,2.635,2.534,2.582,4.9397
2020-08-10,BINANCE:LTCBNB,2.575,2.645,2.53,2.541,4.6063
2020-08-11,BINANCE:LTCBNB,2.543,2.58,2.484,2.534,6.2286
2020-08-12,BINANCE:LTCBNB,2.536,2.632,2.5,2.62,8.523
2020-08-13,BINANCE:LTCBNB,2.624,2.643,2.419,2.458,6.9939
2020-08-14,BINANCE:LTCBNB,2.456,2.623,2.402,2.586,6.0699
2020-08-15,BINANCE:LTCBNB,2.596,2.76,2.55,2.719,11.0042
2020-08-16,BINANCE:LTCBNB,2.724,2.909,2.648,2.857,10.1415
2020-08-17,BINANCE:LTCBNB,2.857,2.95,2.782,2.848,5.1105
2020-08-18,BINANCE:LTCBNB,2.849,2.896,2.674,2.772,7.428
2020-08-19,BINANCE:LTCBNB,2.78,2.814,2.69,2.716,5.5832
2020-08-20,BINANCE:LTCBNB,2.718,2.778,2.678,2.678,4.4003
2020-08-21,BINANCE:LTCBNB,2.685,2.74,2.661,2.714,3.2389
2020-08-22,BINANCE:LTCBNB,2.711,2.816,2.66,2.772,5.5993
2020-08-23,BINANCE:LTCBNB,2.775,2.798,2.723,2.749,1.951
2020-08-24,BINANCE:LTCBNB,2.748,2.757,2.684,2.728,3.2935
2020-08-25,BINANCE:LTCBNB,2.726,2.726,2.579,2.617,3.7419
2020-08-26,BINANCE:LTCBNB,2.616,2.626,2.419,2.43,4.8067
2020-08-27,BINANCE:LTCBNB,2.429,2.596,2.394,2.487,4.4089
2020-08-28,BINANCE:LTCBNB,2.487,2.514,2.455,2.483,3.9987
2020-08-29,BINANCE:LTCBNB,2.48,2.667,2.479,2.662,5.3661
2020-08-30,BINANCE:LTCBNB,2.662,2.697,2.6,2.637,3.7904
2020-08-31,BINANCE:LTCBNB,2.637,2.716,2.494,2.539,9.1772
2020-09-01,BINANCE:LTCBNB,2.533,2.54,2.324,2.35,13.1566
2020-09-02,BINANCE:LTCBNB,2.348,2.444,2.23,2.317,10.322
2020-09-03,BINANCE:LTCBNB,2.319,2.439,2.285,2.399,10.0182
2020-09-04,BINANCE:LTCBNB,2.398,2.564,2.363,2.458,8.8835
2020-09-05,BINANCE:LTCBNB,2.461,2.529,2.059,2.071,14.5422
2020-09-06,BINANCE:LTCBNB,2.068,2.255,2.052,2.175,9.4108
2020-09-07,BINANCE:LTCBNB,2.182,2.303,2.02,2.041,6.0693
2020-09-08,BINANCE:LTCBNB,2.047,2.078,1.908,1.951,6.3913
2020-09-09,BINANCE:LTCBNB,1.954,2.033,1.917,1.983,3.4598
2020-09-10,BINANCE:LTCBNB,1.988,2.075,1.909,1.927,2.7421
2020-09-11,BINANCE:LTCBNB,1.925,1.925,1.748,1.782,3.9993
2020-09-12,BINANCE:LTCBNB,1.784,1.798,1.523,1.545,10.6246
2020-09-13,BINANCE:LTCBNB,1.555,1.67,1.451,1.572,8.654
2020-09-14,BINANCE:LTCBNB,1.581,1.803,1.581,1.779,11.264
2020-09-15,BINANCE:LTCBNB,1.775,1.825,1.676,1.72,3.2187
2020-09-16,BINANCE:LTCBNB,1.717,1.853,1.696,1.803,3.9464
2020-09-17,BINANCE:LTCBNB,1.804,1.809,1.701,1.757,4.8937
2020-09-18,BINANCE:LTCBNB,1.76,1.801,1.732,1.786,1.351
2020-09-19,BINANCE:LTCBNB,1.786,1.862,1.764,1.788,5.4225
2020-09-20,BINANCE:LTCBNB,1.795,1.923,1.766,1.871,8.1846
2020-09-21,BINANCE:LTCBNB,1.868,1.89,1.794,1.852,2.6907
2020-09-22,BINANCE:LTCBNB,1.854,1.905,1.829,1.883,4.1797
2020-09-23,BINANCE:LTCBNB,1.887,1.893,1.824,1.828,3.0971
2020-09-24,BINANCE:LTCBNB,1.832,2.0,1.786,1.863,5.4852
2020-09-25,BINANCE:LTCBNB,1.864,1.88,1.741,1.758,4.8679
2020-09-26,BINANCE:LTCBNB,1.759,1.793,1.716,1.759,3.7974
2020-09-27,BINANCE:LTCBNB,1.758,1.786,1.525,1.681,6.306
2020-09-28,BINANCE:LTCBNB,1.677,1.688,1.573,1.585,5.2727
2020-09-29,BINANCE:LTCBNB,1.586,1.645,1.561,1.579,3.4825
2020-09-30,BINANCE:LTCBNB,1.577,1.887,1.434,1.684,11.6053
2020-10-01,BINANCE:LTCBNB,1.69,1.715,1.642,1.643,5.7585
2020-10-02,BINANCE:LTCBNB,1.644,1.659,1.605,1.614,4.8644
2020-10-03,BINANCE:LTCBNB,1.615,1.7,1.585,1.612,6.7626
2020-10-04,BINANCE:LTCBNB,1.616,1.661,1.583,1.618,5.5792
2020-10-05,BINANCE:LTCBNB,1.618,1.718,1.6,1.659,6.6417
2020-10-06,BINANCE:LTCBNB,1.664,1.7,1.648,1.681,1.8564
2020-10-07,BINANCE:LTCBNB,1.684,1.731,1.681,1.704,2.0288
2020-10-08,BINANCE:LTCBNB,1.705,1.71,1.664,1.681,1.7531
2020-10-09,BINANCE:LTCBNB,1.68,1.85,1.661,1.72,5.7364
2020-10-10,BINANCE:LTCBNB,1.724,1.796,1.724,1.773,4.6507
2020-10-11,BINANCE:LTCBNB,1.769,1.769,1.634,1.65,5.3551
2020-10-12,BINANCE:LTCBNB,1.65,1.662,1.584,1.626,4.251
2020-10-13,BINANCE:LTCBNB,1.631,1.649,1.595,1.613,4.7948
2020-10-14,BINANCE:LTCBNB,1.616,1.624,1.568,1.581,1.7149
2020-10-15,BINANCE:LTCBNB,1.583,1.603,1.521,1.588,3.7419
2020-10-16,BINANCE:LTCBNB,1.584,1.587,1.534,1.554,3.9078
2020-10-17,BINANCE:LTCBNB,1.551,1.561,1.522,1.552,3.0581
2020-10-18,BINANCE:LTCBNB,1.555,1.61,1.548,1.606,3.4963
2020-10-19,BINANCE:LTCBNB,1.605,1.671,1.596,1.627,6.1357
2020-10-20,BINANCE:LTCBNB,1.632,1.834,1.614,1.784,8.0535
2020-10-21,BINANCE:LTCBNB,1.791,1.858,1.761,1.774,9.4448
2020-10-22,BINANCE:LTCBNB,1.776,1.851,1.741,1.809,5.2147
2020-10-23,BINANCE:LTCBNB,1.81,1.948,1.799,1.934,5.8294
2020-10-24,BINANCE:LTCBNB,1.933,1.988,1.734,1.955,9.3685
2020-10-25,BINANCE:LTCBNB,1.954,1.967,1.81,1.831,6.0942
2020-10-26,BINANCE:LTCBNB,1.829,1.93,1.788,1.841,7.9031
2020-10-27,BINANCE:LTCBNB,1.841,1.902,1.82,1.84,8.2687
2020-10-28,BINANCE:LTCBNB,1.839,1.863,1.805,1.84,3.3001
2020-10-29,BINANCE:LTCBNB,1.838,1.93,1.824,1.895,4.6047
2020-10-30,BINANCE:LTCBNB,1.895,1.978,1.887,1.955,4.9098
2020-10-31,BINANCE:LTCBNB,1.957,1.984,1.926,1.95,3.9157
2020-11-01,BINANCE:LTCBNB,1.949,1.975,1.866,1.934,4.1982
2020-11-02,BINANCE:LTCBNB,1.937,2.04,1.935,2.007,5.0137
2020-11-03,BINANCE:LTCBNB,2.009,2.063,1.966,2.03,2.8116
2020-11-04,BINANCE:LTCBNB,2.032,2.153,1.996,2.129,4.7492
2020-11-05,BINANCE:LTCBNB,2.129,2.195,2.1,2.175,3.7283
2020-11-06,BINANCE:LTCBNB,2.184,2.215,2.087,2.125,4.4289
2020-11-07,BINANCE:LTCBNB,2.12,2.168,2.103,2.149,2.3363
2020-11-08,BINANCE:LTCBNB,2.148,2.164,2.093,2.11,1.6673
2020-11-09,BINANCE:LTCBNB,2.117,2.123,2.05,2.054,1.9932
2020-11-10,BINANCE:LTCBNB,2.054,2.151,2.052,2.116,2.5583
2020-11-11,BINANCE:LTCBNB,2.117,2.193,2.08,2.193,3.0117
2020-11-12,BINANCE:LTCBNB,2.194,2.5,2.184,2.339,7.4709
2020-11-13,BINANCE:LTCBNB,2.34,2.354,2.249,2.284,2.7165
2020-11-14,BINANCE:LTCBNB,2.28,2.306,2.229,2.252,1.756
2020-11-15,BINANCE:LTCBNB,2.26,2.653,2.247,2.638,5.6662
2020-11-16,BINANCE:LTCBNB,2.647,2.707,2.512,2.672,7.8945
2020-11-17,BINANCE:LTCBNB,2.68,2.691,2.468,2.612,7.4831
2020-11-18,BINANCE:LTCBNB,2.614,2.963,2.581,2.899,8.8846
2020-11-19,BINANCE:LTCBNB,2.904,2.968,2.785,2.85,8.348
2020-11-20,BINANCE:LTCBNB,2.855,2.935,2.774,2.859,7.4948
2020-11-21,BINANCE:LTCBNB,2.859,2.874,2.685,2.759,5.7717
2020-11-22,BINANCE:LTCBNB,2.759,2.976,2.688,2.88,7.28
2020-11-23,BINANCE:LTCBNB,2.874,2.907,2.611,2.628,15.6955
2020-11-24,BINANCE:LTCBNB,2.631,2.692,2.547,2.622,8.972
2020-11-25,BINANCE:LTCBNB,2.615,2.707,2.395,2.51,8.9942
2020-11-26,BINANCE:LTCBNB,2.512,2.573,2.396,2.429,4.2205
2020-11-27,BINANCE:LTCBNB,2.433,2.562,2.408,2.494,5.6683
2020-11-28,BINANCE:LTCBNB,2.498,2.678,2.446,2.621,8.0697
2020-11-29,BINANCE:LTCBNB,2.631,2.836,2.552,2.784,7.0643
2020-11-30,BINANCE:LTCBNB,2.79,3.029,2.713,2.818,12.7214
2020-12-01,BINANCE:LTCBNB,2.823,2.975,2.792,2.94,5.7744
2020-12-02,BINANCE:LTCBNB,2.939,2.972,2.855,2.903,5.3969
2020-12-03,BINANCE:LTCBNB,2.897,2.917,2.705,2.746,6.097
2020-12-04,BINANCE:LTCBNB,2.739,2.847,2.736,2.798,3.2307
2020-12-05,BINANCE:LTCBNB,2.798,2.855,2.764,2.835,3.4516
2020-12-06,BINANCE:LTCBNB,2.833,2.935,2.807,2.841,4.9871
2020-12-07,BINANCE:LTCBNB,2.848,2.879,2.748,2.775,6.521
2020-12-08,BINANCE:LTCBNB,2.775,2.797,2.675,2.752,7.738
2020-12-09,BINANCE:LTCBNB,2.753,2.762,2.67,2.699,3.5023
2020-12-10,BINANCE:LTCBNB,2.704,2.704,2.602,2.64,7.2343
2020-12-11,BINANCE:LTCBNB,2.643,2.753,2.638,2.721,1.4601
2020-12-12,BINANCE:LTCBNB,2.724,2.893,2.683,2.815,3.211
2020-12-13,BINANCE:LTCBNB,2.825,2.848,2.679,2.74,4.745
2020-12-14,BINANCE:LTCBNB,2.745,2.831,2.705,2.758,5.3245
2020-12-15,BINANCE:LTCBNB,2.761,3.058,2.69,3.048,9.4842
2020-12-16,BINANCE:LTCBNB,3.048,3.515,2.964,3.346,14.7482
2020-12-17,BINANCE:LTCBNB,3.351,3.726,3.338,3.529,9.6567
2020-12-18,BINANCE:LTCBNB,3.535,3.677,3.264,3.6,10.6955
2020-12-19,BINANCE:LTCBNB,3.604,3.668,3.238,3.343,11.9084
2020-12-20,BINANCE:LTCBNB,3.342,3.379,3.17,3.253,6.0815
2020-12-21,BINANCE:LTCBNB,3.261,3.421,3.17,3.408,7.316
2020-12-22,BINANCE:LTCBNB,3.416,3.451,3.177,3.286,8.1852
2020-12-23,BINANCE:LTCBNB,3.287,3.45,3.224,3.422,6.1823
2020-12-24,BINANCE:LTCBNB,3.431,3.896,3.362,3.848,8.8783
2020-12-25,BINANCE:LTCBNB,3.848,4.031,3.744,3.855,17.2853
2020-12-26,BINANCE:LTCBNB,3.86,4.133,3.738,3.801,10.3252
2020-12-27,BINANCE:LTCBNB,3.802,3.908,3.607,3.613,7.5234
2020-12-28,BINANCE:LTCBNB,3.612,3.628,3.174,3.297,13.027
2020-12-29,BINANCE:LTCBNB,3.304,3.522,3.292,3.406,7.3507
2020-12-30,BINANCE:LTCBNB,3.41,3.463,3.301,3.329,7.3419
2020-12-31,BINANCE:LTCBNB,3.333,3.549,3.267,3.342,6.3183
2021-01-01,BINANCE:LTCBNB,3.35,3.704,3.325,3.585,7.9892
2021-01-02,BINANCE:LTCBNB,3.589,4.02,3.566,3.912,13.9198
2021-01-03,BINANCE:LTCBNB,3.9,4.068,3.607,3.775,9.004
2021-01-04,BINANCE:LTCBNB,3.775,3.962,3.725,3.789,4.7207
2021-01-05,BINANCE:LTCBNB,3.797,4.066,3.775,4.011,7.6631
2021-01-06,BINANCE:LTCBNB,4.0,4.138,3.725,3.896,12.0491
2021-01-07,BINANCE:LTCBNB,3.895,4.26,3.698,4.067,10.647
2021-01-08,BINANCE:LTCBNB,4.071,4.12,3.91,4.042,6.2255
2021-01-09,BINANCE:LTCBNB,4.047,4.2,3.944,4.007,6.5425
2021-01-10,BINANCE:LTCBNB,4.02,4.05,3.202,3.646,17.1149
2021-01-11,BINANCE:LTCBNB,3.635,3.716,3.436,3.495,7.8835
2021-01-12,BINANCE:LTCBNB,3.481,3.681,3.401,3.674,8.1844
2021-01-13,BINANCE:LTCBNB,3.68,3.75,3.55,3.648,7.389
2021-01-14,BINANCE:LTCBNB,3.641,3.69,3.371,3.513,6.8791
2021-01-15,BINANCE:LTCBNB,3.513,3.538,3.329,3.332,6.2814
2021-01-16,BINANCE:LTCBNB,3.33,3.405,3.067,3.109,7.4443
2021-01-17,BINANCE:LTCBNB,3.108,3.49,3.035,3.344,7.7768
2021-01-18,BINANCE:LTCBNB,3.357,3.75,3.305,3.567,10.056
2021-01-19,BINANCE:LTCBNB,3.566,3.672,3.415,3.513,6.5198
2021-01-20,BINANCE:LTCBNB,3.513,3.534,3.264,3.36,7.3115
2021-01-21,BINANCE:LTCBNB,3.354,3.514,3.302,3.368,6.2945
2021-01-22,BINANCE:LTCBNB,3.368,3.467,3.353,3.363,2.9597
2021-01-23,BINANCE:LTCBNB,3.371,3.418,3.316,3.372,3.8983
2021-01-24,BINANCE:LTCBNB,3.372,3.459,3.279,3.279,5.2695
2021-01-25,BINANCE:LTCBNB,3.278,3.347,3.207,3.22,3.5714
2021-01-26,BINANCE:LTCBNB,3.22,3.244,2.963,2.993,6.4534
2021-01-27,BINANCE:LTCBNB,3.0,3.174,2.967,3.136,7.2185
2021-01-28,BINANCE:LTCBNB,3.138,3.319,3.11,3.144,14.8149
2021-01-29,BINANCE:LTCBNB,3.143,3.16,2.9,2.985,6.7913
2021-01-30,BINANCE:LTCBNB,2.974,2.999,2.879,2.917,4.8996
2021-01-31,BINANCE:LTCBNB,2.927,2.96,2.54,2.557,10.7171
2021-02-01,BINANCE:LTCBNB,2.568,2.907,2.554,2.78,10.1592
2021-02-02,BINANCE:LTCBNB,2.784,3.06,2.77,2.988,10.0199
2021-02-03,BINANCE:LTCBNB,2.996,3.011,2.589,2.591,8.5894
2021-02-04,BINANCE:LTCBNB,2.589,2.825,2.241,2.29,12.3723
2021-02-05,BINANCE:LTCBNB,2.295,2.523,2.126,2.131,16.4176
2021-02-06,BINANCE:LTCBNB,2.131,2.263,2.1,2.203,7.0611
2021-02-07,BINANCE:LTCBNB,2.209,2.279,2.027,2.099,11.1504
2021-02-08,BINANCE:LTCBNB,2.099,2.159,1.486,1.689,20.5253
2021-02-09,BINANCE:LTCBNB,1.692,1.714,1.283,1.404,37.6218
2021-02-10,BINANCE:LTCBNB,1.412,1.582,1.376,1.487,11.6256
2021-02-11,BINANCE:LTCBNB,1.48,1.539,1.321,1.44,13.2906
2021-02-12,BINANCE:LTCBNB,1.439,1.744,1.432,1.694,22.0391
2021-02-13,BINANCE:LTCBNB,1.693,1.776,1.561,1.572,15.0183
2021-02-14,BINANCE:LTCBNB,1.577,1.665,1.52,1.597,9.2038
2021-02-15,BINANCE:LTCBNB,1.605,1.692,1.571,1.613,8.0628
2021-02-16,BINANCE:LTCBNB,1.622,1.692,1.305,1.432,25.3352
2021-02-17,BINANCE:LTCBNB,1.437,1.445,1.11,1.157,29.8149
2021-02-18,BINANCE:LTCBNB,1.157,1.165,0.66,0.708,63.7091
2021-02-19,BINANCE:LTCBNB,0.707,0.984,0.703,0.893,28.5024
2021-02-20,BINANCE:LTCBNB,0.894,0.901,0.731,0.772,18.3887
2021-02-21,BINANCE:LTCBNB,0.769,0.857,0.74,0.779,20.6473
2021-02-22,BINANCE:LTCBNB,0.774,0.872,0.754,0.765,37.0899
2021-02-23,BINANCE:LTCBNB,0.768,0.8,0.671,0.712,26.2133
2021-02-24,BINANCE:LTCBNB,0.714,0.801,0.695,0.767,38.316
2021-02-25,BINANCE:LTCBNB,0.767,0.785,0.747,0.767,14.0911
2021-02-26,BINANCE:LTCBNB,0.767,0.783,0.75,0.767,9.5314
2021-02-27,BINANCE:LTCBNB,0.762,0.846,0.745,0.785,12.0306
2021-02-28,BINANCE:LTCBNB,0.785,0.787,0.663,0.691,15.4097
2021-03-01,BINANCE:LTCBNB,0.691,0.753,0.677,0.745,14.2256
2021-03-02,BINANCE:LTCBNB,0.746,0.794,0.741,0.78,21.159
2021-03-03,BINANCE:LTCBNB,0.78,0.795,0.761,0.786,15.7391
2021-03-04,BINANCE:LTCBNB,0.788,0.805,0.767,0.8,13.0687
2021-03-05,BINANCE:LTCBNB,0.8,0.813,0.79,0.807,9.6638
2021-03-06,BINANCE:LTCBNB,0.809,0.823,0.774,0.795,12.1708
2021-03-07,BINANCE:LTCBNB,0.794,0.816,0.78,0.796,9.4927
2021-03-08,BINANCE:LTCBNB,0.798,0.834,0.678,0.695,20.0637
2021-03-09,BINANCE:LTCBNB,0.693,0.732,0.687,0.717,15.7109
2021-03-10,BINANCE:LTCBNB,0.72,0.723,0.642,0.694,15.3136
2021-03-11,BINANCE:LTCBNB,0.695,0.97,0.694,0.837,35.4026
2021-03-12,BINANCE:LTCBNB,0.841,0.847,0.793,0.821,15.2201
2021-03-13,BINANCE:LTCBNB,0.818,0.834,0.805,0.813,7.5787
2021-03-14,BINANCE:LTCBNB,0.812,0.834,0.78,0.789,10.3559
2021-03-15,BINANCE:LTCBNB,0.788,0.814,0.773,0.779,9.328
2021-03-16,BINANCE:LTCBNB,0.781,0.811,0.758,0.762,12.2031
2021-03-17,BINANCE:LTCBNB,0.764,0.779,0.736,0.765,18.1127
2021-03-18,BINANCE:LTCBNB,0.763,0.774,0.751,0.76,9.0255
2021-03-19,BINANCE:LTCBNB,0.761,0.768,0.743,0.758,10.0481
2021-03-20,BINANCE:LTCBNB,0.758,0.761,0.732,0.738,10.3624
2021-03-21,BINANCE:LTCBNB,0.738,0.747,0.708,0.728,9.9694
2021-03-22,BINANCE:LTCBNB,0.727,0.733,0.71,0.728,8.2005
2021-03-23,BINANCE:LTCBNB,0.729,0.768,0.706,0.708,12.4426
2021-03-24,BINANCE:LTCBNB,0.708,0.748,0.708,0.733,9.4795
